REGIÃO;UF;DESTINATARIO;LOCALIDADE;ITEM;PROGRAMA DE SAÚDE;QUANTIDADE;STATUS;DATA DE ENTREGA; VALOR UNITÁRIO  ; VALOR TOTAL  
CENTRO-OESTE;GOIÁS;SES;GOIÁS;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;4.000;ENTREGA REALIZADA;27/04/2020; R$2,000 ; R$8.000,00 
NORDESTE;MARANHÃO ;SMS;SÃO LUÍS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2.000;ENTREGA REALIZADA;30/06/2020; R$5,330 ; R$10.660,00 
NORDESTE;MARANHÃO ;SES;MARANHÃO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.000;ENTREGA REALIZADA;13/04/2020; R$4,000 ; R$20.000,00 
NORDESTE;MARANHÃO ;SES;MARANHÃO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA;11/05/2020; R$4,000 ; R$80.000,00 
NORDESTE;MARANHÃO ;SES;MARANHÃO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;23/03/2020; R$3,000 ; R$3.000,00 
NORDESTE;MARANHÃO ;SES;MARANHÃO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5.000;ENTREGA REALIZADA;13/04/2020; R$3,000 ; R$15.000,00 
NORDESTE;MARANHÃO ;SMS;SÃO LUÍS;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;1.000;ENTREGA REALIZADA;01/07/2020; R$2,000 ; R$2.000,00 
NORDESTE;MARANHÃO ;SES;MARANHÃO ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;2.000;ENTREGA REALIZADA;30/06/2020; R$2,000 ; R$4.000,00 
NORDESTE;MARANHÃO ;SES;MARANHÃO ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;1.070;ENTREGA REALIZADA;20/01/2020; R$2,000 ; R$2.140,00 
NORDESTE;MARANHÃO ;SES;MARANHÃO ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;1.500;ENTREGA REALIZADA;23/03/2020; R$2,000 ; R$3.000,00 
NORDESTE;MARANHÃO ;SES;MARANHÃO ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;5.000;ENTREGA REALIZADA;13/04/2020; R$2,000 ; R$10.000,00 
NORDESTE;MARANHÃO ;SES;MARANHÃO ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;5.000;ENTREGA REALIZADA;11/05/2020; R$2,000 ; R$10.000,00 
NORDESTE;MARANHÃO ;SES;MARANHÃO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;4.000;ENTREGA REALIZADA;30/06/2020; R$4,000 ; R$16.000,00 
NORDESTE;MARANHÃO ;SES;MARANHÃO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;1.500;ENTREGA REALIZADA;12/08/2020; R$4,000 ; R$6.000,00 
CENTRO-OESTE;MATO GROSSO ;SAÚDE INDÍGENA;DSEI XINGU ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1.000;ENTREGA REALIZADA;12/08/2020; R$2,000 ; R$2.000,00 
CENTRO-OESTE;MATO GROSSO ;SAÚDE INDÍGENA;DSEI XINGU ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;12/08/2020; R$3,000 ; R$3.000,00 
CENTRO-OESTE;MATO GROSSO ;SAÚDE INDÍGENA;DSEI XINGU ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;1.500;ENTREGA REALIZADA;12/08/2020; R$4,000 ; R$6.000,00 
CENTRO-OESTE;MATO GROSSO ;SMS;CUIABÁ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.500;ENTREGA REALIZADA;25/06/2020; R$5,330 ; R$29.315,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;9.500;ENTREGA REALIZADA;26/06/2020; R$4,000 ; R$38.000,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;18.500;ENTREGA REALIZADA;20/01/2020; R$4,000 ; R$74.000,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;9.500;ENTREGA REALIZADA;23/03/2020; R$4,000 ; R$38.000,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.000;ENTREGA REALIZADA;30/04/2020; R$4,000 ; R$20.000,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;11.000;ENTREGA REALIZADA;20/01/2020; R$3,000 ; R$33.000,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;9.500;ENTREGA REALIZADA;23/03/2020; R$3,000 ; R$28.500,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;1.300;ENTREGA REALIZADA;20/01/2020; R$2,000 ; R$2.600,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;1.890;ENTREGA REALIZADA;23/03/2020; R$2,000 ; R$3.780,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;5.000;ENTREGA REALIZADA;14/04/2020; R$2,000 ; R$10.000,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;15.000;ENTREGA REALIZADA;04/08/2020; R$3,000 ; R$45.000,00 
CENTRO-OESTE;MATO GROSSO ;SES;MATO GROSSO ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;15.000;ENTREGA REALIZADA;04/08/2020; R$4,000 ; R$60.000,00 
CENTRO-OESTE;MATO GROSSO ;SMS;CUIABÁ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.000;ENTREGA REALIZADA;06/08/2020; R$3,000 ; R$9.000,00 
CENTRO-OESTE;MATO GROSSO ;SMS;CUIABÁ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.000;ENTREGA REALIZADA;06/08/2020; R$4,000 ; R$20.000,00 
CENTRO-OESTE;MATO GROSSO ;SAÚDE INDÍGENA;DSEI XINGU ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;1.000;ENTREGA REALIZADA;24/04/2020; R$2,000 ; R$2.000,00 
CENTRO-OESTE;MATO GROSSO ;SAÚDE INDÍGENA;DSEI XAVANTE ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2.000;ENTREGA REALIZADA;29/04/2020; R$4,000 ; R$8.000,00 
CENTRO-OESTE;MATO GROSSO ;SAÚDE INDÍGENA;DSEI XAVANTE ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2.000;ENTREGA REALIZADA;24/02/2020; R$3,000 ; R$6.000,00 
CENTRO-OESTE;MATO GROSSO ;SAÚDE INDÍGENA;DSEI XAVANTE ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;500;ENTREGA REALIZADA;24/04/2020; R$2,000 ; R$1.000,00 
CENTRO-OESTE;MATO GROSSO ;SAÚDE INDÍGENA;DSEI ARAGUAIA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1.500;ENTREGA REALIZADA;12/08/2020; R$2,000 ; R$3.000,00 
CENTRO-OESTE;MATO GROSSO ;SAÚDE INDÍGENA;DSEI ARAGUAIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.500;ENTREGA REALIZADA;12/08/2020; R$3,000 ; R$4.500,00 
CENTRO-OESTE;MATO GROSSO ;SAÚDE INDÍGENA;DSEI ARAGUAIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;13.500;ENTREGA REALIZADA;12/08/2020; R$4,000 ; R$54.000,00 
CENTRO-OESTE;MATO GROSSO ;SAÚDE INDÍGENA;DSEI CUIABA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;500;ENTREGA REALIZADA ;06/08/2020; R$2,000 ; R$1.000,00 
CENTRO-OESTE;MATO GROSSO ;SAÚDE INDÍGENA;DSEI CUIABA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500;ENTREGA REALIZADA ;06/08/2020; R$3,000 ; R$1.500,00 
CENTRO-OESTE;MATO GROSSO ;SAÚDE INDÍGENA;DSEI CUIABA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;1.500;ENTREGA REALIZADA ;06/08/2020; R$4,000 ; R$6.000,00 
CENTRO-OESTE;MATO GROSSO ;SAÚDE INDÍGENA;DSEI XAVANTE ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2.000;ENTREGA REALIZADA;29/06/2020; R$4,000 ; R$8.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SMS;CAMPO GRANDE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10.000;ENTREGA REALIZADA;29/06/2020; R$5,330 ; R$53.300,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10.000;ENTREGA REALIZADA;29/06/2020; R$4,000 ; R$40.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.000;ENTREGA REALIZADA;27/04/2020; R$4,000 ; R$20.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;6.500;ENTREGA REALIZADA;22/01/2020; R$3,000 ; R$19.500,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;8.000;ENTREGA REALIZADA;24/03/2020; R$3,000 ; R$24.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;8.400;ENTREGA REALIZADA;22/01/2020; R$2,000 ; R$16.800,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;10.340;ENTREGA REALIZADA;24/03/2020; R$2,000 ; R$20.680,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;10.000;ENTREGA REALIZADA;02/04/2020; R$2,000 ; R$20.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;80.000;ENTREGA REALIZADA;13/05/2020; R$2,000 ; R$160.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SAÚDE INDÍGENA;DSEI MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.500;ENTREGA REALIZADA;27/04/2020; R$4,000 ; R$22.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SAÚDE INDÍGENA;DSEI MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;7.000;ENTREGA REALIZADA;13/04/2020; R$3,000 ; R$21.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SAÚDE INDÍGENA;DSEI MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;5.000;ENTREGA REALIZADA;13/04/2020; R$2,000 ; R$10.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;15.000;ENTREGA REALIZADA ;03/08/2020; R$3,000 ; R$45.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SES;MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;50.000;ENTREGA REALIZADA ;03/08/2020; R$4,000 ; R$200.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SMS;CAMPO GRANDE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5.000;ENTREGA REALIZADA;06/08/2020; R$3,000 ; R$15.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SMS;CAMPO GRANDE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;50.000;ENTREGA REALIZADA;06/08/2020; R$4,000 ; R$200.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SAÚDE INDÍGENA;DSEI MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;3.000;ENTREGA REALIZADA;07/08/2020; R$2,000 ; R$6.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SAÚDE INDÍGENA;DSEI MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.000;ENTREGA REALIZADA;07/08/2020; R$3,000 ; R$9.000,00 
CENTRO-OESTE;MATO GROSSO DO SUL;SAÚDE INDÍGENA;DSEI MATO GROSSO DO SUL ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.000;ENTREGA REALIZADA;07/08/2020; R$4,000 ; R$20.000,00 
SUDESTE;MINAS GERAIS ;SMS;BELO HORIZONTE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;6.000;ENTREGA REALIZADA;06/08/2020; R$3,000 ; R$18.000,00 
SUDESTE;MINAS GERAIS ;SMS;BELO HORIZONTE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;84.000;ENTREGA REALIZADA;06/08/2020; R$4,000 ; R$336.000,00 
SUDESTE;MINAS GERAIS ;SMS;BELO HORIZONTE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;70.000;ENTREGA REALIZADA;25/06/2020; R$5,330 ; R$373.100,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;233.000;ENTREGA REALIZADA;25/06/2020; R$4,000 ; R$932.000,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;17.500;ENTREGA REALIZADA;21/01/2020; R$4,000 ; R$70.000,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;173.000;ENTREGA REALIZADA;25/03/2020; R$4,000 ; R$692.000,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;50.000;ENTREGA REALIZADA;29/04/2020; R$4,000 ; R$200.000,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;41.000;ENTREGA REALIZADA;21/01/2020; R$3,000 ; R$123.000,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;95.000;ENTREGA REALIZADA;25/03/2020; R$3,000 ; R$285.000,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;25.000;ENTREGA REALIZADA;13/04/2020; R$3,000 ; R$75.000,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;46.310;ENTREGA REALIZADA;21/01/2020; R$2,000 ; R$92.620,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;95.800;ENTREGA REALIZADA;25/03/2020; R$2,000 ; R$191.600,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;32.260;ENTREGA REALIZADA;13/04/2020; R$2,000 ; R$64.520,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;20.000;ENTREGA REALIZADA;15/05/2020; R$2,000 ; R$40.000,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;20.000;ENTREGA REALIZADA;05/08/2020; R$3,000 ; R$60.000,00 
SUDESTE;MINAS GERAIS ;SES;MINAS GERAIS ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;220.000;ENTREGA REALIZADA;05/08/2020; R$4,000 ; R$880.000,00 
SUDESTE;MINAS GERAIS ;SAÚDE INDÍGENA;DSEI MG/ES;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;4.000;ENTREGA REALIZADA;08/05/2020; R$4,000 ; R$16.000,00 
SUDESTE;MINAS GERAIS ;SAÚDE INDÍGENA;DSEI MG/ES;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;10.000;ENTREGA REALIZADA;08/05/2020; R$2,000 ; R$20.000,00 
NORTE;PARÁ;SMS;BELÉM ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;6.000;ENTREGA REALIZADA;02/07/2020; R$5,330 ; R$31.980,00 
NORTE;PARÁ;SMS;BELÉM ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;3.000;ENTREGA REALIZADA;02/07/2020; R$2,000 ; R$6.000,00 
NORTE;PARÁ;SMS;BELÉM ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4.000;ENTREGA REALIZADA;12/08/2020; R$3,000 ; R$12.000,00 
NORTE;PARÁ;SAÚDE INDÍGENA;DSEI ALTAMIRA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3.000;ENTREGA REALIZADA;30/04/2020; R$4,000 ; R$12.000,00 
NORTE;PARÁ;SAÚDE INDÍGENA;DSEI ALTAMIRA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2.000;ENTREGA REALIZADA;22/04/2020; R$3,000 ; R$6.000,00 
NORTE;PARÁ;SAÚDE INDÍGENA;DSEI ALTAMIRA;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;3.000;ENTREGA REALIZADA;22/04/2020; R$2,000 ; R$6.000,00 
NORTE;PARÁ;SAÚDE INDÍGENA;DSEI ALTAMIRA ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;4.000;ENTREGA REALIZADA;29/06/2020; R$4,000 ; R$16.000,00 
NORTE;PARÁ;SAÚDE INDÍGENA;DSEI GUAMA TOCANTINS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;4.000;ENTREGA REALIZADA;26/06/2020; R$4,000 ; R$16.000,00 
NORTE;PARÁ;SAÚDE INDÍGENA;DSEI GUAMA TOCANTINS;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;3.600;ENTREGA REALIZADA;26/06/2020; R$2,000 ; R$7.200,00 
NORTE;PARÁ;SAÚDE INDÍGENA;DSEI GUAMA TOCANTINS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2.500;ENTREGA REALIZADA;31/03/2020; R$4,000 ; R$10.000,00 
NORTE;PARÁ;SAÚDE INDÍGENA;DSEI GUAMA TOCANTINS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2.000;ENTREGA REALIZADA;31/03/2020; R$3,000 ; R$6.000,00 
NORTE;PARÁ;SAÚDE INDÍGENA;DSEI GUAMA TOCANTINS;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;1.580;ENTREGA REALIZADA;31/03/2020; R$2,000 ; R$3.160,00 
NORTE;PARÁ;SAÚDE INDÍGENA;DSEI RIO TAPAJOS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;1.000;ENTREGA REALIZADA;30/06/2020; R$4,000 ; R$4.000,00 
NORTE;PARÁ;SAÚDE INDÍGENA;DSEI RIO TAPAJOS;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;300;ENTREGA REALIZADA;30/06/2020; R$2,000 ; R$600,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;24.000;ENTREGA REALIZADA;26/06/2020; R$4,000 ; R$96.000,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;4.000;ENTREGA REALIZADA;20/03/2020; R$4,000 ; R$16.000,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5.500;ENTREGA REALIZADA;26/03/2020; R$4,000 ; R$22.000,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;7.000;ENTREGA REALIZADA;24/04/2020; R$4,000 ; R$28.000,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;30.000;ENTREGA REALIZADA;12/05/2020; R$4,000 ; R$120.000,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2.500;ENTREGA REALIZADA;20/01/2020; R$3,000 ; R$7.500,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4.000;ENTREGA REALIZADA;20/03/2020; R$3,000 ; R$12.000,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2.000;ENTREGA REALIZADA;26/03/2020; R$3,000 ; R$6.000,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;17.000;ENTREGA REALIZADA;26/06/2020; R$2,000 ; R$34.000,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;4.800;ENTREGA REALIZADA;11/02/2020; R$2,000 ; R$9.600,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;4.800;ENTREGA REALIZADA;20/03/2020; R$2,000 ; R$9.600,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;5.000;ENTREGA REALIZADA;26/03/2020; R$2,000 ; R$10.000,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;5.000;ENTREGA REALIZADA;22/04/2020; R$2,000 ; R$10.000,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;10.000;ENTREGA REALIZADA;12/05/2020; R$2,000 ; R$20.000,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;19.500;ENTREGA REALIZADA;04/08/2020; R$3,000 ; R$58.500,00 
NORTE;PARÁ;SES;PARÁ ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20.000;ENTREGA REALIZADA;04/08/2020; R$4,000 ; R$80.000,00 
NORDESTE;PARAÍBA;SAÚDE INDÍGENA;DSEI POTIGUARA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1.000;ENTREGA REALIZADA;12/08/2020; R$2,000 ; R$2.000,00 
NORDESTE;PARAÍBA;SAÚDE INDÍGENA;DSEI POTIGUARA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1.000;ENTREGA REALIZADA;12/08/2020; R$3,000 ; R$3.000,00 
NORDESTE;PARAÍBA;SAÚDE INDÍGENA;DSEI POTIGUARA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;1.500;ENTREGA REALIZADA;12/08/2020; R$4,000 ; R$6.000,00 
NORDESTE;PARAÍBA;SMS;JOÃO PESSOA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;4.000;ENTREGA REALIZADA;30/06/2020; R$5,330 ; R$21.320,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;8.000;ENTREGA REALIZADA;30/06/2020; R$4,000 ; R$32.000,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;12.000;ENTREGA REALIZADA;23/03/2020; R$4,000 ; R$48.000,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3.000;ENTREGA REALIZADA;15/04/2020; R$4,000 ; R$12.000,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10.000;ENTREGA REALIZADA;08/05/2020; R$4,000 ; R$40.000,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;4.500;ENTREGA REALIZADA;23/03/2020; R$3,000 ; R$13.500,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5.000;ENTREGA REALIZADA;14/04/2020; R$3,000 ; R$15.000,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;3.000;ENTREGA REALIZADA;23/03/2020; R$2,000 ; R$6.000,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;500;ENTREGA REALIZADA;15/04/2020; R$2,000 ; R$1.000,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 30MG ;INFLUENZA;4.500;ENTREGA REALIZADA;14/04/2020; R$2,000 ; R$9.000,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;3.000;ENTREGA REALIZADA;04/08/2020; R$3,000 ; R$9.000,00 
NORDESTE;PARAÍBA;SES;PARAÍBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10.000;ENTREGA REALIZADA;04/08/2020; R$4,000 ; R$40.000,00 
NORDESTE;PARAÍBA;SMS;JOÃO PESSOA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2.000;ENTREGA REALIZADA;05/08/2020; R$4,000 ; R$8.000,00 
SUL;PARANÁ ;SMS;CURITIBA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;100.000;ENTREGA REALIZADA;26/06/2020; R$5,330 ; R$533.000,00 
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;300.000;ENTREGA REALIZADA;29/06/2020; R$4,000 ; R$1.200.000,00 
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;184.500;ENTREGA REALIZADA;23/01/2020; R$4,000 ; R$738.000,00 
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;499.500;ENTREGA REALIZADA;25/03/2020; R$4,000 ; R$1.998.000,00 
SUL;PARANÁ ;SES;PARANÁ;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;60.000;ENTREGA REALIZADA;27/04/2020; R$4,000 ; R$240.000,00 
